"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 18, 2017","111.475","110.975","112.075","109.625","4.83K","0.27%"
"Oct 17, 2017","111.175","112.050","112.725","111.100","3.64K","-0.49%"
"Oct 16, 2017","111.725","112.775","112.850","111.575","6.52K","-0.97%"
"Oct 13, 2017","112.825","112.875","112.925","112.000","3.44K","0.42%"
"Oct 12, 2017","112.350","113.500","114.000","111.775","6.85K","-1.25%"
"Oct 11, 2017","113.775","113.275","114.075","113.025","4.70K","0.07%"
"Oct 10, 2017","113.700","111.750","114.050","111.750","5.39K","2.04%"
"Oct 09, 2017","111.425","111.425","111.775","111.000","11.79K","0.36%"
"Oct 06, 2017","111.025","109.975","111.150","109.800","9.63K","0.79%"
"Oct 05, 2017","110.150","109.150","110.250","108.925","8.30K","0.99%"
"Oct 04, 2017","109.075","109.225","110.325","109.050","9.17K","-0.02%"
"Oct 03, 2017","109.100","107.725","109.475","107.400","8.90K","1.18%"
"Oct 02, 2017","107.825","109.100","109.750","107.750","7.83K","-1.17%"
"Sep 29, 2017","109.100","109.500","109.875","108.825","12.08K","0.11%"
"Sep 28, 2017","108.975","108.550","109.150","108.175","6.97K","0.37%"
"Sep 27, 2017","108.575","108.575","109.250","108.025","13.99K","0.28%"
"Sep 26, 2017","108.275","108.900","109.150","108.075","12.18K","-0.87%"
"Sep 25, 2017","109.225","109.975","110.000","108.650","12.09K","-2.11%"
"Sep 22, 2017","111.575","110.025","111.825","109.700","14.25K","1.34%"
"Sep 21, 2017","110.100","111.000","111.175","109.675","16.55K","-0.77%"
"Sep 20, 2017","110.950","108.050","110.975","107.775","29.88K","2.76%"
"Sep 19, 2017","107.975","107.750","108.275","107.300","15.65K","0.37%"
"Sep 18, 2017","107.575","107.925","108.600","107.525","23.24K","-0.16%"
"Sep 15, 2017","107.750","107.300","108.000","106.525","25.64K","0.77%"
"Sep 14, 2017","106.925","107.975","108.900","106.625","39.70K","-0.58%"
"Sep 13, 2017","107.550","106.400","107.825","105.400","34.33K","1.20%"
"Sep 12, 2017","106.275","107.250","107.775","106.000","33.02K","-0.86%"
"Sep 11, 2017","107.200","107.500","107.950","106.825","33.03K","-0.12%"
"Sep 08, 2017","107.325","106.375","108.550","105.825","38.23K","1.04%"
"Sep 07, 2017","106.225","105.300","107.675","105.050","32.44K","1.46%"
"Sep 06, 2017","104.700","104.700","105.450","104.500","22.61K","0.26%"
"Sep 05, 2017","104.425","105.075","106.450","104.300","26.17K","-0.69%"
"Sep 01, 2017","105.150","105.525","105.825","104.725","23.34K","0.60%"
"Aug 31, 2017","104.525","105.750","106.300","104.050","0.16K","-0.97%"
"Aug 30, 2017","105.550","105.050","106.100","105.025","0.85K","0.29%"
"Aug 29, 2017","105.250","106.200","106.350","104.975","0.77K","-0.89%"
