Date,Price,Open,High,Low,Vol.,Change %
9-Aug-17,965.38,966.88,971.12,960.38,-,-0.001
8-Aug-17,966.38,966.38,973.75,963.88,-,0.0029
7-Aug-17,963.62,957.75,966.62,955.88,-,0.0125
4-Aug-17,951.75,953.62,959.50,949.88,-,-0.0017
3-Aug-17,953.38,969.12,969.62,948.88,-,-0.0175
2-Aug-17,970.38,964.50,973.38,963.12,-,0.0065
1-Aug-17,964.12,988.50,992.62,964.12,-,-0.0343
31-Jul-17,998.38,994.88,1001.62,987.38,-,-0.0017
28-Jul-17,1000.12,992.88,1007.38,989.62,-,0.0053
27-Jul-17,994.88,991.62,1000.62,987.38,-,0.0061
26-Jul-17,988.88,980.38,991.12,973.38,-,0.0079
25-Jul-17,981.12,1012.88,1022.38,981.12,-,-0.0168
24-Jul-17,997.88,999.38,999.38,985.88,-,-0.0114
21-Jul-17,1009.38,1011.12,1013.38,1001.88,-,-0.0035
20-Jul-17,1012.88,999.62,1017.38,995.12,-,0.013
19-Jul-17,999.88,991.88,1004.62,984.38,-,0.0104
18-Jul-17,989.62,998.12,1004.12,986.00,-,0.0041
17-Jul-17,985.62,988.88,995.38,981.62,-,-0.003
14-Jul-17,988.62,975.38,992.00,972.12,-,0.0138
13-Jul-17,975.12,1014.88,1015.38,974.88,-,-0.0446
12-Jul-17,1020.62,1026.12,1031.12,1010.62,-,-0.0085
11-Jul-17,1029.38,1027.12,1032.62,1008.12,-,0.0044
10-Jul-17,1024.88,1013.12,1029.38,1013.12,-,0.0237
7-Jul-17,1001.12,985.12,1003.38,982.62,-,0.0147
6-Jul-17,986.62,983.88,987.38,973.88,-,0.0043
5-Jul-17,982.38,982.50,986.38,969.12,-,0.0108
3-Jul-17,971.88,956.62,980.62,956.12,-,0.0248
30-Jun-17,948.38,920.38,950.38,917.62,-,0.0302
29-Jun-17,920.62,919.38,932.38,919.12,-,0.0022
28-Jun-17,918.62,916.38,922.12,915.88,-,0.003
27-Jun-17,915.88,913.62,922.38,913.62,-,0.0044
26-Jun-17,911.88,909.12,916.38,908.25,-,0.0083
23-Jun-17,904.38,906.38,908.88,900.38,-,0.0006
22-Jun-17,903.88,919.88,920.62,903.12,-,-0.0163
21-Jun-17,918.88,929.12,932.38,917.12,-,-0.0094
20-Jun-17,927.62,937.62,940.62,926.12,-,-0.0107
19-Jun-17,937.62,936.62,947.38,933.88,-,-0.0019
16-Jun-17,939.38,935.62,942.12,932.12,-,0.0051
15-Jun-17,934.62,931.12,938.38,925.62,-,0.0029
14-Jun-17,931.88,932.38,938.88,931.12,-,-0.0011
13-Jun-17,932.88,933.38,941.38,931.88,-,0.0021
12-Jun-17,930.88,941.62,942.62,930.38,-,-0.0112
9-Jun-17,941.38,936.62,943.88,933.12,-,0.0037
8-Jun-17,937.88,931.12,944.62,930.88,-,0.0075
7-Jun-17,930.88,925.12,934.38,924.88,-,0.0084
6-Jun-17,923.12,920.88,934.12,920.12,-,0.0016
5-Jun-17,921.62,925.38,926.38,917.88,-,0.0011
2-Jun-17,920.62,912.62,923.88,910.88,-,0.0096
1-Jun-17,911.88,916.38,920.62,911.88,-,-0.0044
31-May-17,915.88,915.12,920.38,909.62,-,0.0036
30-May-17,912.62,927.62,928.38,910.62,-,-0.0149
26-May-17,926.38,939.88,940.88,925.62,-,-0.0138
25-May-17,939.38,947.62,952.12,939.12,-,-0.0092
24-May-17,948.12,948.88,951.88,943.12,-,-0.0003
23-May-17,948.38,956.12,959.12,947.12,-,-0.0084
22-May-17,956.38,954.12,960.88,954.12,-,0.0034
19-May-17,953.12,944.62,956.12,944.62,-,0.009
18-May-17,944.62,970.62,971.12,942.88,-,-0.032
17-May-17,975.88,975.62,980.50,973.62,-,-0.0005
16-May-17,976.38,965.38,976.62,963.88,-,0.0117
15-May-17,965.12,962.62,972.88,962.38,-,0.0023
12-May-17,962.88,964.62,967.38,960.62,-,-0.0034
11-May-17,966.12,970.88,975.62,962.88,-,-0.0032
10-May-17,969.25,974.38,988.50,966.88,-,-0.0048
9-May-17,973.88,965.38,977.12,963.62,-,0.0086
8-May-17,965.62,971.62,974.62,963.62,-,-0.0077
5-May-17,973.12,974.38,982.88,967.88,-,-0.0003
4-May-17,973.38,976.62,979.88,969.62,-,-0.0015
3-May-17,974.88,969.62,976.38,967.38,-,0.0059
2-May-17,969.12,969.12,978.38,965.38,-,-0.0015
1-May-17,970.62,961.88,974.62,958.62,-,0.0141
28-Apr-17,957.12,956.75,958.62,952.50,-,-0.0005
27-Apr-17,957.62,957.12,961.25,954.38,-,0.0009
26-Apr-17,956.75,965.62,968.38,955.25,-,-0.0089
25-Apr-17,965.38,969.38,971.12,964.88,-,-0.0067
24-Apr-17,971.88,963.25,971.88,962.12,-,0.0221
21-Apr-17,950.88,945.62,952.62,944.88,-,0.0045
20-Apr-17,946.62,950.12,955.62,946.12,-,-0.0047
19-Apr-17,951.12,946.75,954.38,942.75,-,0.0058
18-Apr-17,945.62,952.12,954.88,939.88,-,-0.0079
17-Apr-17,953.12,958.62,961.88,951.62,-,-0.0026
13-Apr-17,955.62,947.12,959.38,946.88,-,0.0084
12-Apr-17,947.62,942.38,951.25,941.12,-,0.008
11-Apr-17,940.12,941.62,944.88,929.88,-,-0.0019
10-Apr-17,941.88,944.12,948.88,939.38,-,-0.0005
7-Apr-17,942.38,938.62,945.38,937.38,-,0.0016
6-Apr-17,940.88,944.38,946.38,940.12,-,-0.0029
5-Apr-17,943.62,937.62,948.38,937.62,-,0.0064
4-Apr-17,937.62,939.50,942.62,936.62,-,0
3-Apr-17,937.62,946.38,949.12,937.62,-,-0.0087
31-Mar-17,945.88,961.38,966.38,944.38,-,-0.0177
30-Mar-17,962.88,969.75,969.88,961.12,-,-0.0059
29-Mar-17,968.62,970.88,975.88,967.38,-,-0.0034
28-Mar-17,971.88,971.38,976.38,971.12,-,0.0005
27-Mar-17,971.38,976.12,978.62,968.38,-,-0.0043
24-Mar-17,975.62,990.62,990.88,972.38,-,-0.0151
23-Mar-17,990.62,999.38,1001.88,990.62,-,-0.0088
22-Mar-17,999.38,1000.62,1003.12,994.12,-,-0.0025
21-Mar-17,1001.88,1000.38,1007.88,995.12,-,0.002
20-Mar-17,999.88,1003.62,1008.62,998.38,-,-0.0002
17-Mar-17,1000.12,1001.62,1004.38,994.38,-,-0.0008
16-Mar-17,1000.88,999.62,1006.62,995.88,-,0.003
15-Mar-17,997.88,998.62,1007.62,995.38,-,-0.0012
14-Mar-17,999.12,1006.50,1007.88,992.12,-,-0.007
13-Mar-17,1006.12,1006.38,1010.12,1003.62,-,-0.0005
10-Mar-17,1006.62,1011.88,1012.75,1003.12,-,-0.0042
9-Mar-17,1010.88,1020.88,1022.62,1006.38,-,-0.0108
8-Mar-17,1021.88,1025.62,1027.62,1018.62,-,-0.0039
7-Mar-17,1025.88,1038.62,1041.62,1022.38,-,-0.0111
6-Mar-17,1037.38,1039.12,1048.38,1035.88,-,0.0005
3-Mar-17,1036.88,1037.62,1040.88,1028.88,-,0.0003
2-Mar-17,1036.62,1049.12,1050.88,1032.12,-,-0.014
1-Mar-17,1051.38,1036.88,1051.88,1035.12,-,0.0145
28-Feb-17,1036.38,1024.38,1056.12,1023.50,-,0.0142
27-Feb-17,1021.88,1027.38,1028.88,1017.12,-,0.0079
24-Feb-17,1013.90,1011.88,1016.12,1009.38,-,0.0002
23-Feb-17,1013.70,1022.62,1026.90,1010.10,-,-0.009
22-Feb-17,1022.90,1027.88,1031.62,1022.38,-,-0.0037
21-Feb-17,1026.70,1033.88,1044.40,1026.10,-,-0.0079
17-Feb-17,1034.90,1043.38,1046.12,1031.10,-,-0.0084
16-Feb-17,1043.70,1060.12,1062.62,1042.60,-,-0.0164
15-Feb-17,1061.10,1045.12,1061.40,1040.38,-,0.015
14-Feb-17,1045.40,1055.12,1055.90,1042.60,-,-0.0097
13-Feb-17,1055.60,1059.38,1061.62,1050.60,-,-0.0024
10-Feb-17,1058.10,1050.12,1063.40,1047.60,-,0.0077
9-Feb-17,1050.00,1055.88,1061.40,1045.10,-,-0.0079
8-Feb-17,1058.40,1041.88,1059.62,1040.00,-,0.0161
7-Feb-17,1041.60,1038.88,1043.12,1032.10,-,0.0039
6-Feb-17,1037.60,1027.88,1042.38,1026.38,-,0.0107
3-Feb-17,1026.60,1036.12,1044.12,1026.40,-,-0.0095
2-Feb-17,1036.40,1037.12,1041.62,1031.50,-,-0.0006
1-Feb-17,1037.00,1024.12,1037.40,1017.10,-,0.0121
31-Jan-17,1024.60,1023.12,1026.62,1019.60,-,0.002
30-Jan-17,1022.60,1043.88,1043.88,1019.60,-,-0.0255
27-Jan-17,1049.40,1047.38,1051.90,1043.10,-,0.001
26-Jan-17,1048.40,1055.38,1058.62,1045.60,-,-0.0077
25-Jan-17,1056.50,1057.38,1059.90,1050.10,-,-0.0023
24-Jan-17,1058.90,1060.12,1068.12,1051.38,-,-0.0009
23-Jan-17,1059.90,1066.88,1069.40,1055.38,-,-0.007
20-Jan-17,1067.40,1070.12,1071.12,1060.25,-,-0.0021
19-Jan-17,1069.60,1072.62,1077.12,1066.88,-,-0.0042
18-Jan-17,1074.10,1067.88,1079.90,1062.60,-,0.0061
17-Jan-17,1067.60,1054.12,1075.25,1052.38,-,0.0224
13-Jan-17,1044.20,1037.62,1052.62,1033.10,-,0.0044
12-Jan-17,1039.60,1009.38,1041.12,1006.10,-,0.0292
11-Jan-17,1010.10,1012.38,1016.40,1001.10,-,-0.0031
10-Jan-17,1013.20,1003.62,1014.90,997.38,-,0.0083
9-Jan-17,1004.90,995.12,1005.90,993.60,-,0.0095
6-Jan-17,995.40,1012.62,1014.62,993.60,-,-0.0168
5-Jan-17,1012.40,1013.38,1015.90,1007.60,-,-0.0017
4-Jan-17,1014.10,995.88,1015.50,992.75,-,0.0178
3-Jan-17,996.40,1005.40,1011.62,994.60,-,-0.0087
30-Dec-16,1005.10,1013.12,1018.40,1002.60,-,-0.0069
29-Dec-16,1012.10,1016.12,1024.12,1011.38,-,-0.0042
28-Dec-16,1016.40,1023.88,1028.40,1011.38,-,-0.007
27-Dec-16,1023.60,998.62,1024.62,998.38,-,0.0341
23-Dec-16,989.88,995.75,996.88,987.88,-,-0.0048
22-Dec-16,994.62,1007.75,1008.25,993.62,-,-0.0112
21-Dec-16,1005.88,1006.88,1012.12,1005.12,-,0.0004
20-Dec-16,1005.50,1023.12,1023.88,1004.12,-,-0.0165
19-Dec-16,1022.38,1031.88,1038.75,1020.62,-,-0.0126
16-Dec-16,1035.38,1029.75,1037.38,1023.12,-,0.0066
15-Dec-16,1028.62,1023.88,1037.88,1018.38,-,0.0051
14-Dec-16,1023.38,1027.38,1029.12,1020.88,-,-0.0041
13-Dec-16,1027.62,1031.38,1038.62,1025.62,-,-0.003
12-Dec-16,1030.75,1040.75,1047.38,1026.62,-,-0.0053
9-Dec-16,1036.25,1025.62,1038.62,1021.38,-,0.0084
8-Dec-16,1027.62,1047.38,1047.88,1023.62,-,-0.02
7-Dec-16,1048.62,1047.88,1052.88,1040.12,-,0.001
6-Dec-16,1047.62,1043.12,1061.38,1039.38,-,0.0035
5-Dec-16,1044.00,1030.12,1049.62,1027.88,-,0.012
2-Dec-16,1031.62,1033.62,1037.50,1026.62,-,0.0021
1-Dec-16,1029.50,1034.88,1039.88,1022.38,-,-0.0041
30-Nov-16,1033.75,1044.12,1052.62,1031.62,-,-0.0078
29-Nov-16,1041.88,1053.62,1058.62,1039.38,-,-0.0136
28-Nov-16,1056.25,1044.38,1064.88,1042.88,-,0.0104
25-Nov-16,1045.38,1032.62,1046.50,1030.00,-,0.0104
23-Nov-16,1034.62,1029.25,1035.62,1017.38,-,0.0051
22-Nov-16,1029.38,1020.38,1033.12,1016.50,-,0.0102
21-Nov-16,1019.00,997.75,1019.75,997.62,-,0.0261
18-Nov-16,993.12,988.25,996.62,982.38,-,0.003
17-Nov-16,990.12,986.88,993.62,981.12,-,0.0048
16-Nov-16,985.38,994.12,997.62,982.88,-,-0.0035
15-Nov-16,988.88,987.00,989.88,978.62,-,0.005
14-Nov-16,984.00,988.12,989.38,975.62,-,-0.0028
11-Nov-16,986.75,1005.62,1017.88,977.12,-,-0.0104
10-Nov-16,997.12,992.38,1018.88,989.12,-,0.0066
9-Nov-16,990.62,1009.50,1017.38,984.38,-,-0.0212
8-Nov-16,1012.12,999.12,1020.38,997.12,-,0.0135
7-Nov-16,998.62,991.50,1001.62,990.12,-,0.0083
4-Nov-16,990.38,989.75,994.62,984.12,-,0.0008
3-Nov-16,989.62,986.12,993.88,985.62,-,0.0034
2-Nov-16,986.25,991.88,995.38,983.38,-,-0.0069
1-Nov-16,993.12,1011.75,1015.88,991.75,-,-0.0185
31-Oct-16,1011.88,1013.62,1018.12,1006.50,-,0.0102
28-Oct-16,1001.62,1012.75,1017.38,1000.62,-,-0.0123
27-Oct-16,1014.12,1008.25,1019.88,1002.75,-,0.005
26-Oct-16,1009.12,989.88,1010.88,989.50,-,0.0184
25-Oct-16,990.88,990.25,996.88,981.38,-,-0.0015
24-Oct-16,992.38,981.88,999.62,979.88,-,0.011
21-Oct-16,981.62,977.38,983.88,974.50,-,0.0061
20-Oct-16,975.62,980.50,989.62,973.50,-,-0.0051
19-Oct-16,980.62,971.62,981.62,971.12,-,0.0087
18-Oct-16,972.12,977.38,986.88,971.62,-,-0.0051
17-Oct-16,977.12,961.62,978.50,961.25,-,0.0161
14-Oct-16,961.62,955.12,974.12,952.12,-,0.0056
13-Oct-16,956.25,946.00,959.38,937.38,-,0.0112
12-Oct-16,945.62,952.75,971.12,943.38,-,-0.0094
11-Oct-16,954.62,953.38,960.62,951.88,-,-0.0003
10-Oct-16,954.88,955.12,964.12,950.12,-,-0.0025
7-Oct-16,957.25,958.50,973.12,955.62,-,-0.0012
6-Oct-16,958.38,957.62,959.62,947.38,-,0.001
5-Oct-16,957.38,963.88,967.62,950.62,-,-0.006
4-Oct-16,963.12,971.50,971.88,960.38,-,-0.0108
3-Oct-16,973.62,952.75,974.88,946.62,-,0.0192
30-Sep-16,955.25,949.38,958.38,943.50,-,0.0049
29-Sep-16,950.62,948.00,957.12,946.12,-,0.0053
28-Sep-16,945.62,952.00,955.38,944.75,-,-0.0068
27-Sep-16,952.12,947.62,953.12,934.12,-,0.0074
26-Sep-16,945.12,952.25,960.12,943.88,-,-0.0113
23-Sep-16,955.88,975.50,976.12,952.75,-,-0.0215
22-Sep-16,976.88,974.75,983.12,970.38,-,0.0018
21-Sep-16,975.12,988.38,990.12,971.62,-,-0.0149
20-Sep-16,989.88,974.38,993.88,971.00,-,0.0196
19-Sep-16,970.88,970.88,981.12,966.12,-,0.0034
16-Sep-16,967.62,949.12,968.75,945.62,-,0.0173
15-Sep-16,951.12,943.62,952.88,941.38,-,0.009
14-Sep-16,942.62,943.75,947.88,940.62,-,-0.0024
13-Sep-16,944.88,962.88,970.88,942.62,-,-0.021
12-Sep-16,965.12,977.12,989.25,959.12,-,-0.0166
9-Sep-16,981.38,976.88,983.12,971.88,-,0.0051
8-Sep-16,976.38,977.50,983.12,970.38,-,0.0015
7-Sep-16,974.88,959.38,977.88,958.12,-,0.0156
6-Sep-16,959.88,954.38,963.75,946.62,-,0.0089
2-Sep-16,951.38,946.12,955.38,946.12,-,0.0072
1-Sep-16,944.62,943.88,948.38,937.12,-,0.0029
31-Aug-16,941.88,952.12,955.62,938.12,-,-0.0079
30-Aug-16,949.38,964.62,968.50,946.62,-,-0.0415
26-Aug-16,990.50,997.38,1001.62,982.75,-,-0.0083
25-Aug-16,998.75,1026.88,1029.00,998.75,-,-0.0312
24-Aug-16,1030.88,1034.25,1036.00,1021.62,-,-0.0031
23-Aug-16,1034.12,1033.75,1036.75,1026.62,-,-0.0001
22-Aug-16,1034.25,1024.75,1041.12,1023.12,-,0.0075
19-Aug-16,1026.50,1032.50,1034.88,1016.88,-,-0.0063
18-Aug-16,1033.00,1033.50,1034.62,1011.88,-,0.0028
17-Aug-16,1030.12,1022.00,1030.88,1015.75,-,0.0105
16-Aug-16,1019.38,1023.88,1028.38,1012.12,-,-0.0045
15-Aug-16,1024.00,999.88,1026.88,996.88,-,0.0261
12-Aug-16,998.00,1001.00,1008.88,980.50,-,-0.0039
11-Aug-16,1001.88,999.88,1007.50,995.62,-,0.0036
10-Aug-16,998.25,1006.25,1014.25,989.12,-,-0.0071
9-Aug-16,1005.38,1000.25,1014.88,993.50,-,0.005
8-Aug-16,1000.38,996.75,1002.25,987.75,-,0.0128
5-Aug-16,987.75,976.38,994.75,975.62,-,0.0137
4-Aug-16,974.38,973.38,984.75,968.38,-,0.0009
3-Aug-16,973.50,974.75,985.62,969.25,-,0.0031
2-Aug-16,970.50,976.50,986.38,961.62,-,-0.0096
1-Aug-16,979.88,1009.88,1017.50,976.88,-,-0.0387
29-Jul-16,1019.38,994.75,1022.88,984.38,-,0.0271
28-Jul-16,992.50,1005.38,1010.38,988.50,-,-0.0068
27-Jul-16,999.25,984.38,1006.88,983.38,-,0.0141
26-Jul-16,985.38,975.00,994.12,974.00,-,0.0095
25-Jul-16,976.12,993.25,1002.38,973.75,-,-0.0305
22-Jul-16,1006.88,1035.25,1037.00,985.25,-,-0.0247
21-Jul-16,1032.38,1026.00,1042.38,1023.75,-,0.0056
20-Jul-16,1026.62,1045.88,1056.12,1025.00,-,-0.0163
19-Jul-16,1043.62,1072.75,1078.62,1041.25,-,-0.0327
18-Jul-16,1078.88,1062.88,1082.00,1050.38,-,0.0044
15-Jul-16,1074.12,1084.75,1097.12,1056.62,-,-0.0081
14-Jul-16,1082.88,1110.25,1140.75,1079.88,-,-0.0352
13-Jul-16,1122.38,1109.00,1134.50,1096.75,-,0.0194
12-Jul-16,1101.00,1076.12,1101.88,1072.88,-,0.0224
11-Jul-16,1076.88,1096.88,1100.75,1074.62,-,-0.0051
8-Jul-16,1082.38,1050.62,1084.00,1045.75,-,0.0299
7-Jul-16,1051.00,1106.00,1117.12,1050.38,-,-0.0431
6-Jul-16,1098.38,1109.75,1114.38,1063.25,-,-0.009
5-Jul-16,1108.38,1144.75,1144.75,1105.12,-,-0.0479
1-Jul-16,1164.12,1177.25,1178.50,1163.12,-,-0.0086
30-Jun-16,1174.25,1139.88,1181.12,1121.00,-,0.0304
29-Jun-16,1139.62,1148.25,1151.62,1136.62,-,-0.0057
28-Jun-16,1146.12,1128.12,1161.62,1124.62,-,0.0154
27-Jun-16,1128.75,1101.38,1135.62,1101.38,-,0.0256
24-Jun-16,1100.62,1125.25,1131.50,1099.38,-,-0.0208
23-Jun-16,1124.00,1140.25,1142.50,1123.38,-,-0.0115
22-Jun-16,1137.12,1130.75,1146.88,1126.12,-,0.004
21-Jun-16,1132.62,1144.50,1151.75,1129.12,-,-0.0103
20-Jun-16,1144.38,1156.50,1156.75,1140.38,-,-0.0128
17-Jun-16,1159.25,1132.75,1159.25,1132.75,-,0.0215
16-Jun-16,1134.88,1153.88,1159.88,1128.88,-,-0.0186
15-Jun-16,1156.38,1167.00,1177.88,1154.62,-,-0.0109
14-Jun-16,1169.12,1166.75,1176.12,1152.62,-,0.0002
13-Jun-16,1168.88,1194.88,1198.25,1167.38,-,-0.0086
10-Jun-16,1179.00,1174.88,1207.75,1169.12,-,0.002
9-Jun-16,1176.62,1176.88,1184.75,1166.38,-,-0.0013
8-Jun-16,1178.12,1142.00,1189.12,1138.12,-,0.0312
7-Jun-16,1142.50,1133.12,1148.62,1129.12,-,0.0052
6-Jun-16,1136.62,1144.62,1161.88,1136.12,-,0.0043
3-Jun-16,1131.75,1142.25,1168.12,1127.38,-,-0.0108
2-Jun-16,1144.12,1102.38,1144.50,1100.88,-,0.0414
1-Jun-16,1098.62,1075.25,1098.88,1068.62,-,0.0192
31-May-16,1077.88,1088.38,1096.12,1077.38,-,-0.0074
27-May-16,1085.88,1076.00,1090.62,1071.88,-,0.0049
26-May-16,1080.62,1085.25,1097.88,1073.50,-,-0.0036
25-May-16,1084.50,1057.25,1087.88,1054.88,-,0.0278
24-May-16,1055.12,1058.88,1069.62,1043.88,-,-0.004
23-May-16,1059.38,1077.12,1079.12,1052.12,-,-0.0152
20-May-16,1075.75,1074.50,1087.38,1063.38,-,0.0048
19-May-16,1070.62,1073.88,1074.62,1051.38,-,-0.0045
18-May-16,1075.50,1079.75,1087.88,1063.88,-,-0.0041
17-May-16,1079.88,1063.12,1085.62,1062.88,-,0.0139
16-May-16,1065.12,1060.25,1071.62,1055.62,-,0.0002
13-May-16,1064.88,1071.25,1075.38,1057.88,-,-0.0051
12-May-16,1070.38,1078.75,1089.62,1063.00,-,-0.0061
11-May-16,1077.00,1080.38,1090.62,1073.12,-,-0.007
10-May-16,1084.62,1025.12,1090.62,1023.62,-,0.0565
9-May-16,1026.62,1036.88,1043.62,1019.12,-,-0.0061
6-May-16,1032.88,1011.75,1033.62,1008.62,-,0.0208
5-May-16,1011.88,1035.12,1047.38,1011.50,-,-0.0213
4-May-16,1033.88,1026.38,1045.62,1022.25,-,0.0039
3-May-16,1029.88,1043.12,1057.12,1023.62,-,-0.0129
2-May-16,1043.38,1028.12,1043.38,1020.62,-,0.0131
29-Apr-16,1029.88,1023.75,1037.88,1018.38,-,0.0022
28-Apr-16,1027.62,1024.62,1046.12,1018.12,-,-0.0012
27-Apr-16,1028.88,1026.50,1029.62,1011.12,-,0.001
26-Apr-16,1027.88,1009.00,1027.88,1001.62,-,0.0168
25-Apr-16,1010.88,994.62,1029.50,986.38,-,0.0259
22-Apr-16,985.38,1016.50,1017.00,979.12,-,-0.0341
21-Apr-16,1020.12,1007.38,1034.62,1002.75,-,0.0099
20-Apr-16,1010.12,980.62,1012.12,975.88,-,0.0247
19-Apr-16,985.75,953.62,986.38,953.12,-,0.034
18-Apr-16,953.38,954.12,964.12,949.88,-,-0.0039
15-Apr-16,957.12,947.38,958.12,946.38,-,0.0079
14-Apr-16,949.62,955.12,959.38,946.88,-,-0.006
13-Apr-16,955.38,938.38,957.62,938.12,-,0.0222
12-Apr-16,934.62,927.12,937.38,924.75,-,0.0073
11-Apr-16,927.88,916.12,929.38,915.38,-,0.0128
8-Apr-16,916.12,905.12,916.38,903.12,-,0.0135
7-Apr-16,903.88,908.62,909.62,903.62,-,-0.005
6-Apr-16,908.38,903.88,909.62,901.12,-,0.0036
5-Apr-16,905.12,911.88,916.38,905.12,-,-0.009
4-Apr-16,913.38,918.25,922.38,912.88,-,-0.0034
1-Apr-16,916.50,909.88,917.88,908.38,-,0.0043
31-Mar-16,912.62,908.38,913.88,896.88,-,0.0038
30-Mar-16,909.12,915.12,916.88,909.12,-,-0.0074
29-Mar-16,915.88,908.38,916.38,907.12,-,0.0071
28-Mar-16,909.38,911.12,914.62,906.38,-,-0.0011
24-Mar-16,910.38,905.12,911.62,902.12,-,0.0047
23-Mar-16,906.12,909.38,912.38,901.63,-,-0.0049
22-Mar-16,910.62,901.13,913.88,900.13,-,0.01
21-Mar-16,901.63,895.38,904.88,892.38,-,0.0047
18-Mar-16,897.38,897.13,904.62,896.13,-,0.0006
17-Mar-16,896.88,894.88,904.38,893.62,-,0.0025
16-Mar-16,894.62,891.50,894.62,886.12,-,0.0028
15-Mar-16,892.12,894.62,895.38,888.63,-,-0.0045
14-Mar-16,896.13,892.62,896.88,890.38,-,0.0008
11-Mar-16,895.38,887.63,896.62,887.38,-,0.0073
10-Mar-16,888.88,885.12,889.88,881.38,-,0.0037
9-Mar-16,885.62,883.13,887.88,880.38,-,0.0014
8-Mar-16,884.38,880.12,884.63,875.38,-,0.0037
7-Mar-16,881.12,881.25,887.38,880.63,-,0.0031
4-Mar-16,878.38,864.13,879.13,863.88,-,0.0171
3-Mar-16,863.63,861.12,865.38,857.62,-,0.0026
2-Mar-16,861.38,858.25,864.88,856.12,-,0.0032
1-Mar-16,858.63,861.25,866.38,857.12,-,-0.0029
29-Feb-16,861.12,862.88,864.88,860.12,-,-0.0023
26-Feb-16,863.12,866.63,869.12,861.88,-,-0.0029
25-Feb-16,865.62,872.13,876.38,865.12,-,-0.0077
24-Feb-16,872.38,873.38,874.88,869.38,-,-0.0008
23-Feb-16,873.12,883.25,883.25,871.38,-,-0.0122
22-Feb-16,883.88,881.75,889.88,880.38,-,0.0063
19-Feb-16,878.38,879.50,881.62,877.88,-,-0.0017
18-Feb-16,879.88,882.00,882.63,878.12,-,-0.0027
17-Feb-16,882.25,878.75,885.38,876.88,-,0.0024
16-Feb-16,880.13,876.38,882.63,873.38,-,0.0086
12-Feb-16,872.63,872.88,875.38,868.63,-,-0.0006
11-Feb-16,873.13,862.38,874.13,862.38,-,0.0131
10-Feb-16,861.88,863.25,866.13,861.63,-,-0.0017
9-Feb-16,863.38,862.75,866.13,859.63,-,0.0006
8-Feb-16,862.88,867.38,868.63,861.63,-,-0.0052
5-Feb-16,867.38,875.63,878.88,867.38,-,-0.0079
4-Feb-16,874.25,877.88,884.38,872.88,-,-0.0033
3-Feb-16,877.13,885.63,885.88,874.38,-,-0.0104
2-Feb-16,886.38,880.25,889.38,878.38,-,0.0062
1-Feb-16,880.88,882.88,882.88,876.13,-,-0.0017
29-Jan-16,882.38,868.88,882.88,867.13,-,0.0167
28-Jan-16,867.88,882.50,884.13,867.38,-,-0.0175
27-Jan-16,883.38,875.88,884.88,875.75,-,0.0083
26-Jan-16,876.13,879.75,882.13,875.63,-,-0.0048
25-Jan-16,880.38,876.63,881.88,870.88,-,0.0046
22-Jan-16,876.38,878.88,886.13,874.88,-,-0.0028
21-Jan-16,878.88,874.63,885.63,872.38,-,0.0051
20-Jan-16,874.38,881.88,883.75,870.63,-,-0.0105
19-Jan-16,883.63,881.00,887.88,880.63,-,0.006
17-Jan-16,878.38,878.38,878.38,878.38,-,0
15-Jan-16,878.38,882.38,882.63,871.25,-,-0.0051
14-Jan-16,882.88,878.63,884.38,874.88,-,0.0034
13-Jan-16,879.88,874.75,880.63,871.13,-,0.006
12-Jan-16,874.63,861.50,881.00,857.38,-,0.0157
11-Jan-16,861.13,865.50,869.63,859.63,-,-0.0049
8-Jan-16,865.38,864.88,870.63,863.63,-,0.0012
7-Jan-16,864.38,864.13,868.63,858.38,-,-0.0003
6-Jan-16,864.63,856.63,867.63,852.38,-,0.0088
5-Jan-16,857.13,858.13,864.63,855.63,-,0.0012
4-Jan-16,856.13,863.13,867.13,853.38,-,-0.0087
31-Dec-15,863.63,868.88,872.88,863.13,-,-0.0069
30-Dec-15,869.63,865.13,872.63,864.13,-,0.0049
29-Dec-15,865.38,862.63,871.88,861.13,-,0.0035
28-Dec-15,862.38,870.13,871.38,860.63,-,-0.0136
27-Dec-15,874.25,874.25,874.25,874.25,-,-0.0029
24-Dec-15,876.75,882.50,884.88,875.13,-,-0.0055
23-Dec-15,881.63,885.63,888.50,881.13,-,-0.0042
22-Dec-15,885.38,890.75,895.13,885.13,-,-0.0062
21-Dec-15,890.88,891.63,896.13,887.13,-,-0.0008
18-Dec-15,891.63,876.13,893.38,873.38,-,0.0165
17-Dec-15,877.13,859.88,878.00,854.25,-,0.0162
16-Dec-15,863.13,866.88,870.88,856.13,-,-0.004
15-Dec-15,866.63,874.63,877.63,866.63,-,-0.0091
14-Dec-15,874.63,870.75,877.63,868.13,-,0.0043
11-Dec-15,870.88,878.00,884.13,870.13,-,-0.0085
10-Dec-15,878.38,877.00,886.38,873.13,-,0.0023
9-Dec-15,876.38,877.38,883.63,869.88,-,0
8-Dec-15,876.38,885.88,886.88,872.88,-,-0.0071
7-Dec-15,882.63,905.75,909.63,881.63,-,-0.0262
4-Dec-15,906.38,896.75,906.38,892.88,-,0.0109
3-Dec-15,896.63,890.75,897.63,885.13,-,0.0048
2-Dec-15,892.38,889.00,894.63,885.00,-,0.0035
1-Dec-15,889.25,880.88,891.63,880.13,-,0.0086
